dtg,mac,rssi,ssid,oui
"2015-10-02 14:28:56.721275",6c:f0:49:48:8d:e7,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:28:56.743471",6c:f0:49:48:8d:e7,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:29:08.499123",84:10:0d:eb:2e:0d,-83,<None>,Error
"2015-10-02 14:29:13.361067",ac:cf:5c:8b:3f:82,-77,nyu,Apple
"2015-10-02 14:29:36.475719",84:10:0d:eb:2e:0d,-79,<None>,Unknown
"2015-10-02 14:29:36.494192",84:10:0d:eb:2e:0d,-81,<None>,Unknown
"2015-10-02 14:30:13.576861",ac:cf:5c:8b:3f:82,-79,nyu,Apple
"2015-10-02 14:30:13.599180",ac:cf:5c:8b:3f:82,-79,nyu,Apple
"2015-10-02 14:30:14.116196",8a:cf:e9:36:f5:3b,-79,<None>,"Admin OUI"
"2015-10-02 14:30:14.771578",ac:cf:5c:8b:3f:82,-75,nyu,Apple
"2015-10-02 14:30:14.795288",ac:cf:5c:8b:3f:82,-75,nyu,Apple
"2015-10-02 14:30:17.505194",62:b6:c5:ec:da:36,-79,WAAV,"Admin OUI"
"2015-10-02 14:30:17.528361",62:b6:c5:ec:da:36,-83,Bug_Jar,"Admin OUI"
"2015-10-02 14:30:17.546819",62:b6:c5:ec:da:36,-79,Heights,"Admin OUI"
"2015-10-02 14:30:17.565526",62:b6:c5:ec:da:36,-79,Beans,"Admin OUI"
"2015-10-02 14:30:17.587508",62:b6:c5:ec:da:36,-79,"the glory hole","Admin OUI"
"2015-10-02 14:30:17.605843",62:b6:c5:ec:da:36,-79,"1821 kalorama","Admin OUI"
"2015-10-02 14:30:18.214220",62:b6:c5:ec:da:36,-79,WAAV,"Admin OUI"
"2015-10-02 14:30:18.237137",62:b6:c5:ec:da:36,-79,Bug_Jar,"Admin OUI"
"2015-10-02 14:30:18.255263",62:b6:c5:ec:da:36,-81,gogoinflight,"Admin OUI"
"2015-10-02 14:30:18.278040",62:b6:c5:ec:da:36,-81,MBAM_BELL,"Admin OUI"
"2015-10-02 14:30:18.296008",62:b6:c5:ec:da:36,-81,GUEST,"Admin OUI"
"2015-10-02 14:30:18.319255",62:b6:c5:ec:da:36,-81,Heights,"Admin OUI"
"2015-10-02 14:30:18.382832",62:b6:c5:ec:da:36,-79,Beans,"Admin OUI"
"2015-10-02 14:30:18.408057",62:b6:c5:ec:da:36,-77,"the glory hole","Admin OUI"
"2015-10-02 14:30:18.425779",62:b6:c5:ec:da:36,-79,"Olga's Network","Admin OUI"
"2015-10-02 14:30:18.448257",62:b6:c5:ec:da:36,-79,"1821 kalorama","Admin OUI"
"2015-10-02 14:30:18.493429",a0:99:9b:0a:0e:4d,-79,<None>,Apple
"2015-10-02 14:30:18.515157",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:30:22.274287",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:30:25.709872",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:30:29.196600",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:30:29.217734",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:31:10.121798",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:31:20.560008",70:ec:e4:58:6c:22,-75,nyu,Unknown
"2015-10-02 14:31:28.250538",a0:99:9b:0a:0e:4d,-77,<None>,Apple
"2015-10-02 14:31:32.927861",00:1d:7d:4b:62:40,-81,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:34.392773",00:1d:7d:4b:62:40,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:34.413963",00:1d:7d:4b:62:40,-81,dummyssiddonotconnect987654322,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:34.436100",00:1d:7d:4b:62:40,-83,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:43.800898",00:1d:7d:4b:62:40,-81,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:48.412486",00:1d:7d:4b:62:40,-83,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:48.435732",00:1d:7d:4b:62:40,-83,dummyssiddonotconnect987654322,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:48.457621",00:1d:7d:4b:62:40,-83,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:50.218901",00:1d:7d:4b:62:40,-83,dummyssiddonotconnect987654322,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:50.691652",00:1d:7d:4b:62:40,-83,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:54.980032",00:1d:7d:4b:62:40,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:31:55.101612",00:1d:7d:4b:62:40,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:32:02.797600",00:1d:7d:4b:62:40,-81,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:32:04.071895",00:1d:7d:4b:62:40,-79,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:32:04.138707",00:1d:7d:4b:62:40,-79,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:32:04.161319",00:1d:7d:4b:62:40,-83,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-02 14:32:28.206019",a0:99:9b:0a:0e:4d,-81,<None>,Apple
"2015-10-02 14:32:42.073404",9c:fc:01:7d:1a:30,-79,ImpreMedia,"Apple Inc"
"2015-10-02 14:32:48.824893",42:73:bd:46:af:0f,-55,<None>,"Admin OUI"
"2015-10-02 14:32:56.962266",70:3e:ac:7e:ca:fd,-79,<None>,Apple
"2015-10-02 14:32:56.985761",70:3e:ac:7e:ca:fd,-79,<None>,Apple
"2015-10-02 14:32:59.977525",56:54:95:b8:75:dc,-83,<None>,"Admin OUI"
"2015-10-02 14:33:02.146441",fc:c2:de:6b:82:5e,-81,<None>,Error
"2015-10-02 14:33:02.264020",78:d7:5f:70:80:0e,-79,MakerBot,"Apple, Inc."
"2015-10-02 14:33:09.219035",c6:20:6a:52:4c:6c,-79,<None>,"Admin OUI"
"2015-10-02 14:33:11.615689",82:4a:d0:60:ab:80,-77,159LabAir,"Admin OUI"
"2015-10-02 14:33:11.638819",82:4a:d0:60:ab:80,-77,<None>,"Admin OUI"
"2015-10-02 14:33:12.125326",70:3e:ac:7e:ca:fd,-67,<None>,Apple
"2015-10-02 14:33:12.148288",70:3e:ac:7e:ca:fd,-65,<None>,Apple
"2015-10-02 14:33:16.235672",ac:cf:5c:8b:3f:82,-77,nyu,Apple
"2015-10-02 14:33:16.281180",ac:cf:5c:8b:3f:82,-75,nyu,Apple
"2015-10-02 14:33:18.745457",9a:cd:d8:d4:c1:e8,-79,<None>,"Admin OUI"
"2015-10-02 14:33:21.418906",78:d7:5f:70:80:0e,-77,MakerBot,"Apple, Inc."
"2015-10-02 14:33:22.306716",9a:cd:d8:d4:c1:e8,-73,<None>,"Admin OUI"
"2015-10-02 14:33:22.327197",9a:cd:d8:d4:c1:e8,-71,<None>,"Admin OUI"
"2015-10-02 14:33:26.808431",70:3e:ac:98:fa:ab,-73,Slope,Apple
"2015-10-02 14:33:26.826586",70:3e:ac:98:fa:ab,-75,"Coyote Bar & Grill",Apple
"2015-10-02 14:33:26.845420",70:3e:ac:98:fa:ab,-75,WJBOE09X064,Apple
"2015-10-02 14:33:26.872131",70:3e:ac:98:fa:ab,-75,CPS51199,Apple
"2015-10-02 14:33:26.893359",70:3e:ac:98:fa:ab,-75,WJBOE10X085,Apple
"2015-10-02 14:33:26.916043",70:3e:ac:98:fa:ab,-75,<None>,Apple
"2015-10-02 14:33:27.384489",78:d7:5f:70:80:0e,-59,MakerBot,"Apple, Inc."
"2015-10-02 14:33:28.042558",fc:c2:de:8a:6e:50,-79,GBTPS-Tech,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:28.062798",fc:c2:de:8a:6e:50,-79,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:28.084044",fc:c2:de:8a:6e:50,-73,GBTPS-Tech,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:28.103801",fc:c2:de:8a:6e:50,-73,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:28.733360",8c:3a:e3:45:80:1d,-83,<None>,"LG Electronics"
"2015-10-02 14:33:28.754028",8c:3a:e3:45:80:1d,-81,<None>,"LG Electronics"
"2015-10-02 14:33:28.775222",8c:3a:e3:45:80:1d,-79,<None>,"LG Electronics"
"2015-10-02 14:33:29.364530",8c:3a:e3:45:80:1d,-81,<None>,"LG Electronics"
"2015-10-02 14:33:30.182664",8c:3a:e3:45:80:1d,-79,<None>,"LG Electronics"
"2015-10-02 14:33:30.203138",8c:3a:e3:45:80:1d,-77,<None>,"LG Electronics"
"2015-10-02 14:33:30.751025",70:3e:ac:98:fa:ab,-73,<None>,Apple
"2015-10-02 14:33:31.179516",a0:99:9b:0a:0e:4d,-83,<None>,Apple
"2015-10-02 14:33:31.830496",ae:71:62:8e:8f:5f,-67,159LabAir,"Admin OUI"
"2015-10-02 14:33:31.853558",ae:71:62:8e:8f:5f,-65,<None>,"Admin OUI"
"2015-10-02 14:33:32.394733",78:d7:5f:70:80:0e,-55,MakerBot,"Apple, Inc."
"2015-10-02 14:33:33.191128",8c:3a:e3:45:80:1d,-81,<None>,"LG Electronics"
"2015-10-02 14:33:33.211614",8c:3a:e3:45:80:1d,-79,<None>,"LG Electronics"
"2015-10-02 14:33:33.271569",8c:3a:e3:45:80:1d,-83,<None>,"LG Electronics"
"2015-10-02 14:33:33.922618",b2:71:bd:ca:59:52,-61,Slope,"Admin OUI"
"2015-10-02 14:33:33.943335",b2:71:bd:ca:59:52,-61,DOETWAC00M001vl70g,"Admin OUI"
"2015-10-02 14:33:33.966366",b2:71:bd:ca:59:52,-61,"Coyote Bar & Grill","Admin OUI"
"2015-10-02 14:33:33.983474",b2:71:bd:ca:59:52,-61,WJBOE09X145,"Admin OUI"
"2015-10-02 14:33:34.005067",b2:71:bd:ca:59:52,-61,WJBOE10X085,"Admin OUI"
"2015-10-02 14:33:34.026580",8c:3a:e3:45:80:1d,-83,<None>,"LG Electronics"
"2015-10-02 14:33:34.043424",b2:71:bd:ca:59:52,-61,WJBOE09X064,"Admin OUI"
"2015-10-02 14:33:34.064172",b2:71:bd:ca:59:52,-61,<None>,"Admin OUI"
"2015-10-02 14:33:34.084793",b2:71:bd:ca:59:52,-65,WJBOE09X145,"Admin OUI"
"2015-10-02 14:33:34.142924",b2:71:bd:ca:59:52,-67,WJBOE10X085,"Admin OUI"
"2015-10-02 14:33:34.780886",8c:3a:e3:45:80:1d,-83,<None>,"LG Electronics"
"2015-10-02 14:33:34.802093",8c:3a:e3:45:80:1d,-83,<None>,"LG Electronics"
"2015-10-02 14:33:35.665355",ae:71:62:8e:8f:5f,-61,<None>,"Admin OUI"
"2015-10-02 14:33:37.900737",78:d7:5f:70:80:0e,-71,<None>,"Apple, Inc."
"2015-10-02 14:33:43.916461",be:20:5c:13:0d:90,-83,<None>,"Admin OUI"
"2015-10-02 14:33:45.081361",70:3e:ac:7e:ca:fd,-47,<None>,Apple
"2015-10-02 14:33:45.580202",70:3e:ac:7e:ca:fd,-65,<None>,Apple
"2015-10-02 14:33:47.289512",fc:c2:de:8a:6e:50,-79,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:47.312886",fc:c2:de:8a:6e:50,-77,GBTPS-Tech,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:47.334410",fc:c2:de:8a:6e:50,-77,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:33:49.630507",8c:3a:e3:45:80:1d,-79,<None>,"LG Electronics"
"2015-10-02 14:33:56.617236",82:4a:d0:60:ab:80,-63,159LabAir,"Admin OUI"
"2015-10-02 14:33:56.636212",82:4a:d0:60:ab:80,-63,<None>,"Admin OUI"
"2015-10-02 14:33:56.654678",82:4a:d0:60:ab:80,-71,159LabAir,"Admin OUI"
"2015-10-02 14:33:56.676952",82:4a:d0:60:ab:80,-71,<None>,"Admin OUI"
"2015-10-02 14:34:30.396348",ac:cf:5c:8b:3f:82,-75,nyu,Apple
"2015-10-02 14:34:30.418556",ac:cf:5c:8b:3f:82,-75,nyu,Apple
"2015-10-02 14:34:38.073463",70:ec:e4:58:6c:22,-67,nyu,Unknown
"2015-10-02 14:36:20.734385",ac:cf:5c:8b:3f:82,-79,nyu,Apple
"2015-10-02 14:36:20.757225",ac:cf:5c:8b:3f:82,-79,nyu,Apple
"2015-10-02 14:36:31.252143",a0:99:9b:0a:0e:4d,-79,<None>,Apple
"2015-10-02 14:36:38.262265",a8:06:00:a0:ca:6f,-81,<None>,"Samsung Electronics Co.,Ltd"
"2015-10-02 14:36:38.284275",a8:06:00:a0:ca:6f,-83,<None>,"Samsung Electronics Co.,Ltd"
"2015-10-02 14:37:15.789204",ac:cf:5c:8b:3f:82,-73,nyu,Apple
"2015-10-02 14:37:15.812329",ac:cf:5c:8b:3f:82,-79,nyu,Apple
"2015-10-02 14:37:17.699352",6c:3e:6d:d8:18:f3,-79,<None>,Apple
"2015-10-02 14:37:33.906686",64:89:9a:98:56:e3,-85,DOETWAC00M001vl80g,"LG Electronics"
"2015-10-02 14:37:41.457981",5a:2e:34:44:bc:c2,-65,<None>,"Admin OUI"
"2015-10-02 14:37:43.294782",06:f2:3a:76:58:e2,-55,<None>,"Admin OUI"
"2015-10-02 14:38:12.684798",f4:f1:5a:2b:2e:be,-81,nyu,Apple
"2015-10-02 14:38:13.970733",70:ec:e4:58:6c:22,-79,nyu,Unknown
"2015-10-02 14:38:14.116632",70:ec:e4:58:6c:22,-77,nyu,Unknown
"2015-10-02 14:38:31.194270",a0:99:9b:0a:0e:4d,-81,<None>,Apple
"2015-10-02 14:38:31.744548",4c:7c:5f:36:5b:c7,-79,TWCWiFi,Apple
"2015-10-02 14:38:47.762399",dc:2b:2a:48:ac:5e,-79,nyu,Unknown
"2015-10-02 14:38:55.695640",64:5a:04:82:4e:72,-79,"St. George Residence","Chicony Electronics Co., Ltd."
"2015-10-02 14:38:58.242093",64:5a:04:82:4e:72,-83,"St. George Residence","Chicony Electronics Co., Ltd."
"2015-10-02 14:39:07.937791",f4:f1:5a:2b:2e:be,-81,nyu,Apple
"2015-10-02 14:39:27.906164",78:31:c1:01:74:1a,-69,nyu,Apple
"2015-10-02 14:39:32.273187",68:ae:20:0b:00:3d,-83,ImpreMedia,Apple
"2015-10-02 14:39:32.480921",68:ae:20:0b:00:3d,-83,ImpreMedia,Apple
"2015-10-02 14:39:42.376985",b6:60:cc:b4:72:af,-79,<None>,"Admin OUI"
"2015-10-02 14:39:58.260443",06:f2:3a:76:58:e2,-57,<None>,"Admin OUI"
"2015-10-02 14:40:12.415542",70:ec:e4:58:6c:22,-81,nyu,Unknown
"2015-10-02 14:40:17.043190",78:31:c1:01:74:1a,-79,nyu,Apple
"2015-10-02 14:40:17.206842",68:ae:20:0b:00:3d,-83,ImpreMedia,Apple
"2015-10-02 14:40:17.731585",68:ae:20:0b:00:3d,-83,ImpreMedia,Apple
"2015-10-02 14:40:21.401996",68:ae:20:0b:00:3d,-85,ImpreMedia,Apple
"2015-10-02 14:40:23.400224",68:ae:20:0b:00:3d,-85,ImpreMedia,Apple
"2015-10-02 14:40:24.343013",f0:25:b7:e9:59:fe,-79,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-02 14:40:24.385961",f0:25:b7:e9:59:fe,-81,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-02 14:40:25.859484",68:ae:20:0b:00:3d,-81,<None>,Apple
"2015-10-02 14:40:37.023707",68:ae:20:0b:00:3d,-83,ImpreMedia,Apple
"2015-10-02 14:40:43.360676",b4:98:42:76:26:e0,-79,<None>,"zte corporation"
"2015-10-02 14:40:43.451261",b4:98:42:76:26:e0,-79,<None>,"zte corporation"
"2015-10-02 14:41:04.378148",a0:91:69:bf:78:68,-83,<None>,Unknown
"2015-10-02 14:41:56.354010",f0:25:b7:e9:59:fe,-83,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-02 14:41:57.365000",b6:60:cc:b4:72:af,-69,<None>,"Admin OUI"
"2015-10-02 14:42:04.700161",22:10:4c:75:65:19,-81,<None>,"Admin OUI"
"2015-10-02 14:42:13.225973",06:f2:3a:76:58:e2,-61,<None>,"Admin OUI"
"2015-10-02 14:42:31.154230",a0:99:9b:0a:0e:4d,-81,<None>,Apple
"2015-10-02 14:42:53.148450",e8:50:8b:7d:9a:20,-83,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-02 14:44:00.428642",dc:2b:2a:48:ac:5e,-81,nyu,Unknown
"2015-10-02 14:44:10.442799",b6:60:cc:b4:72:af,-77,<None>,"Admin OUI"
"2015-10-02 14:44:26.121314",f0:27:65:e0:4b:aa,-79,<None>,Error
"2015-10-02 14:44:29.634576",00:1a:4d:3e:30:21,-85,PARAVLM,Error
"2015-10-02 14:44:31.169003",a0:99:9b:0a:0e:4d,-81,<None>,Apple
"2015-10-02 14:44:55.441894",b6:60:cc:b4:72:af,-71,<None>,"Admin OUI"
"2015-10-02 14:45:01.206494",70:ec:e4:29:aa:b0,-81,nyu,Unknown
"2015-10-02 14:45:02.565162",dc:2b:2a:48:ac:5e,-79,nyu,Unknown
"2015-10-02 14:45:06.282866",14:10:9f:cf:e0:8b,-83,<None>,Apple
"2015-10-02 14:45:08.914256",70:ec:e4:29:aa:b0,-77,nyu,Unknown
"2015-10-02 14:45:21.577863",70:ec:e4:29:aa:b0,-83,nyu,Unknown
"2015-10-02 14:45:41.764010",fe:01:8e:8d:13:b5,-81,<None>,"Admin OUI"
"2015-10-02 14:46:31.171092",a0:99:9b:0a:0e:4d,-79,<None>,Apple
"2015-10-02 14:46:43.153120",06:f2:3a:76:58:e2,-57,<None>,"Admin OUI"
"2015-10-02 14:48:38.362892",14:10:9f:cf:e0:8b,-83,<None>,Apple
"2015-10-02 14:48:41.532307",14:10:9f:cf:e0:8b,-81,<None>,Apple
"2015-10-02 14:49:13.376824",fe:5f:2c:ed:90:ad,-69,<None>,"Admin OUI"
"2015-10-02 14:49:27.491988",dc:2b:2a:48:ac:5e,-79,nyu,Unknown
"2015-10-02 14:49:48.924229",e8:8d:28:84:2f:2a,-81,<None>,Apple
"2015-10-02 14:49:58.373204",fe:5f:2c:ed:90:ad,-77,<None>,"Admin OUI"
"2015-10-02 14:50:12.302117",a0:99:9b:70:d4:a6,-69,nyu,Apple
"2015-10-02 14:50:12.324664",a0:99:9b:70:d4:a6,-71,nyu,Apple
"2015-10-02 14:50:42.551679",fe:5f:2c:ed:90:ad,-79,<None>,"Admin OUI"
"2015-10-02 14:50:48.395342",8c:3a:e3:72:37:d2,-79,<None>,"LG Electronics"
"2015-10-02 14:50:57.246244",8c:3a:e3:72:37:d2,-81,<None>,"LG Electronics"
"2015-10-02 14:50:58.033835",8c:3a:e3:72:37:d2,-83,<None>,"LG Electronics"
"2015-10-02 14:51:30.286064",f8:27:93:09:d3:04,-77,<None>,"Apple, Inc"
"2015-10-02 14:51:32.239826",82:60:ac:3e:b5:44,-81,<None>,"Admin OUI"
"2015-10-02 14:51:42.032569",f8:27:93:09:d3:04,-75,<None>,"Apple, Inc"
"2015-10-02 14:52:01.226471",06:af:c5:5e:ec:ca,-79,<None>,"Admin OUI"
"2015-10-02 14:52:02.340903",40:b0:fa:63:02:69,-83,<None>,"LG Electronics"
"2015-10-02 14:52:05.784656",f8:27:93:09:d3:04,-71,<None>,"Apple, Inc"
"2015-10-02 14:53:01.634804",fc:e9:98:0a:10:ac,-81,<None>,Apple
"2015-10-02 14:53:13.155916",a0:99:9b:70:d4:a6,-77,nyu,Apple
"2015-10-02 14:53:13.174665",a0:99:9b:70:d4:a6,-79,nyu,Apple
"2015-10-02 14:53:38.514354",fc:e9:98:b6:34:2b,-81,MakerBot,Apple
"2015-10-02 14:53:38.535995",fc:e9:98:b6:34:2b,-79,MakerBot,Apple
"2015-10-02 14:54:14.894315",b2:cf:02:1c:61:71,-79,<None>,"Admin OUI"
"2015-10-02 14:54:43.295360",10:a5:d0:d6:96:07,-83,DowntownBrooklynWiFi_Fon,"Murata Manufacturing Co.,Ltd."
"2015-10-02 14:54:55.122380",fc:db:b3:16:8f:cd,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-02 14:54:55.384137",6a:d6:d7:68:77:45,-81,<None>,"Admin OUI"
"2015-10-02 14:54:58.869938",ea:c4:b5:1d:fe:23,-61,<None>,"Admin OUI"
"2015-10-02 14:55:02.822983",84:38:35:56:94:f4,-77,<None>,Apple
"2015-10-02 14:55:05.496407",84:38:35:56:94:f4,-79,Cousteau,Apple
"2015-10-02 14:55:05.516525",84:38:35:56:94:f4,-77,<None>,Apple
"2015-10-02 14:55:06.540016",84:38:35:56:94:f4,-73,Cousteau,Apple
"2015-10-02 14:55:06.562006",84:38:35:56:94:f4,-73,<None>,Apple
"2015-10-02 14:55:20.873489",84:38:35:56:94:f4,-73,nyu,Apple
"2015-10-02 14:55:20.895760",84:38:35:56:94:f4,-73,<None>,Apple
"2015-10-02 14:55:20.921973",84:38:35:56:94:f4,-69,nyu,Apple
"2015-10-02 14:55:20.943206",84:38:35:56:94:f4,-69,<None>,Apple
"2015-10-02 14:56:14.362346",bc:d1:d3:ae:7e:d7,-83,<None>,"Tinno Mobile Technology Corp"
"2015-10-02 14:56:21.125819",6a:d6:d7:68:77:45,-83,<None>,"Admin OUI"
"2015-10-02 14:56:22.625351",10:a5:d0:d6:96:07,-85,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-02 14:56:36.338267",88:63:df:8a:09:33,-81,<None>,Apple
"2015-10-02 14:56:56.582208",da:9c:3c:c4:88:43,-81,<None>,"Admin OUI"
"2015-10-02 14:57:13.834397",ea:c4:b5:1d:fe:23,-65,<None>,"Admin OUI"
"2015-10-02 14:57:22.551080",a0:91:69:d2:4f:02,-79,<None>,Unknown
"2015-10-02 14:57:22.572994",a0:91:69:d2:4f:02,-81,<None>,Unknown
"2015-10-02 14:57:22.594823",a0:91:69:d2:4f:02,-81,<None>,Unknown
"2015-10-02 14:58:01.136681",88:63:df:8c:08:d1,-81,<None>,Apple
"2015-10-02 14:58:01.313600",88:63:df:8c:25:2b,-81,<None>,Apple
"2015-10-02 14:58:10.902015",88:63:df:8c:25:2f,-81,<None>,Apple
"2015-10-02 14:58:21.476772",ac:bc:32:94:d1:4d,-67,nyu,Unknown
"2015-10-02 14:58:23.233665",88:63:df:8c:25:2f,-81,<None>,Apple
"2015-10-02 14:58:24.734985",ac:bc:32:94:d1:4d,-67,<None>,Unknown
"2015-10-02 14:58:24.757916",ac:bc:32:94:d1:4d,-69,<None>,Unknown
"2015-10-02 14:58:24.971481",ac:bc:32:94:d1:4d,-69,nyu,Unknown
"2015-10-02 14:58:24.993757",ac:bc:32:94:d1:4d,-71,<None>,Unknown
"2015-10-02 14:58:25.015267",ac:bc:32:94:d1:4d,-71,nyu,Unknown
"2015-10-02 14:58:25.036966",ac:bc:32:94:d1:4d,-71,<None>,Unknown
"2015-10-02 14:58:29.340445",ac:bc:32:94:d1:4d,-63,<None>,Unknown
"2015-10-02 14:58:29.361593",ac:bc:32:94:d1:4d,-63,<None>,Unknown
"2015-10-02 14:58:35.548019",ac:bc:32:94:d1:4d,-65,<None>,Unknown
"2015-10-02 14:58:39.364657",ac:bc:32:94:d1:4d,-69,<None>,Unknown
"2015-10-02 14:58:39.383350",ac:bc:32:94:d1:4d,-67,<None>,Unknown
"2015-10-02 14:58:43.209873",ac:bc:32:94:d1:4d,-69,<None>,Unknown
"2015-10-02 14:58:43.232137",ac:bc:32:94:d1:4d,-67,<None>,Unknown
"2015-10-02 14:58:43.296853",ac:bc:32:94:d1:4d,-81,<None>,Unknown
"2015-10-02 14:58:44.623635",28:5a:eb:0b:e1:33,-83,<None>,Apple
"2015-10-02 14:58:55.049899",9c:fc:01:7d:1a:30,-77,ImpreMedia,"Apple Inc"
"2015-10-02 14:58:55.207687",9c:fc:01:7d:1a:30,-77,ImpreMedia,"Apple Inc"
"2015-10-02 14:58:59.120094",00:06:66:13:52:02,-85,<None>,"Roving Networks"
"2015-10-02 14:59:00.267131",88:63:df:8b:af:d3,-83,<None>,Apple
"2015-10-02 14:59:09.117677",a0:99:9b:70:d4:a6,-79,nyu,Apple
"2015-10-02 14:59:09.136349",a0:99:9b:70:d4:a6,-79,nyu,Apple
"2015-10-02 14:59:11.498811",88:63:df:8b:af:d3,-79,<None>,Apple
"2015-10-02 14:59:36.341692",70:ec:e4:58:6c:22,-81,nyu,Unknown
"2015-10-02 14:59:44.425525",88:63:df:8a:4a:4d,-81,<None>,Apple
"2015-10-02 15:00:19.849265",dc:2b:2a:48:ac:5e,-71,nyu,Unknown
"2015-10-02 15:00:21.266250",dc:2b:2a:48:ac:5e,-81,nyu,Unknown
"2015-10-02 15:00:33.611623",b6:c3:89:81:43:67,-65,<None>,"Admin OUI"
"2015-10-02 15:00:34.752505",e8:80:2e:9a:9b:59,-71,nyu,Apple
"2015-10-02 15:00:36.678309",96:dc:c5:c9:a8:37,-85,<None>,"Admin OUI"
"2015-10-02 15:00:45.023250",96:c9:b0:7d:4d:76,-83,<None>,"Admin OUI"
"2015-10-02 15:00:48.001850",e8:80:2e:9a:9b:59,-69,nyu,Apple
"2015-10-02 15:00:51.237534",e8:80:2e:9a:9b:59,-69,nyu,Apple
"2015-10-02 15:01:01.011469",84:38:38:88:62:e9,-79,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-02 15:01:42.106445",c6:0b:3b:a9:cb:62,-81,<None>,"Admin OUI"
"2015-10-02 15:01:47.601660",88:63:df:8c:05:ed,-81,<None>,Apple
"2015-10-02 15:01:53.806880",3e:f3:c4:2e:d8:23,-65,<None>,"Admin OUI"
"2015-10-02 15:02:02.325718",12:74:cc:23:9a:44,-81,<None>,"Admin OUI"
"2015-10-02 15:02:03.710139",9c:fc:01:7d:1a:30,-77,ImpreMedia,"Apple Inc"
"2015-10-02 15:02:03.770936",9c:fc:01:7d:1a:30,-79,ImpreMedia,"Apple Inc"
"2015-10-02 15:02:09.095313",78:31:c1:01:74:1a,-75,nyu,Apple
"2015-10-02 15:02:10.806742",78:31:c1:01:74:1a,-79,nyu,Apple
"2015-10-02 15:02:26.976984",92:63:25:b7:3b:ec,-79,<None>,"Admin OUI"
"2015-10-02 15:02:32.041213",88:63:df:8a:09:33,-83,<None>,Apple
"2015-10-02 15:02:43.276317",c8:e0:eb:14:eb:d5,-75,nyu,Apple
"2015-10-02 15:02:43.294942",c8:e0:eb:14:eb:d5,-75,nyu,Apple
"2015-10-02 15:03:11.813473",c8:e0:eb:14:eb:d5,-79,<None>,Apple
"2015-10-02 15:03:11.835801",c8:e0:eb:14:eb:d5,-79,<None>,Apple
"2015-10-02 15:03:12.430519",c8:e0:eb:14:eb:d5,-79,nyu,Apple
"2015-10-02 15:03:12.452807",c8:e0:eb:14:eb:d5,-77,nyu,Apple
"2015-10-02 15:03:22.426559",dc:2b:2a:48:ac:5e,-79,nyu,Unknown
"2015-10-02 15:03:23.267469",dc:2b:2a:48:ac:5e,-75,nyu,Unknown
